,Order Date,Ship Mode,Segment,Country,City,State,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode,Year,Month_Number,Month_Name
2817,2020-02-19,First Class,Home Office,United States,Los Angeles,California,Furniture,Furnishings,Tensor Computer Mounted Lamp,111.67,3,12.0609,,Online,2020,2,February
2818,2020-02-20,Standard Class,Home Office,United States,Gilbert,Arizona,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,101.168,2,-6.396,,Online,2020,2,February
2819,2020-02-20,Standard Class,Home Office,United States,Gilbert,Arizona,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",118.704,2,16.3172,,Online,2020,2,February
2820,2020-02-20,First Class,Corporate,United States,San Diego,California,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,261.968,2,18.8972,,COD,2020,2,February
2821,2020-02-20,Standard Class,Home Office,United States,Gilbert,Arizona,Technology,Phones,Toshiba IPT2010-SD IP Telephone,358.576,3,25.0182,,Online,2020,2,February
2822,2020-02-20,Standard Class,Home Office,United States,Gilbert,Arizona,Furniture,Tables,KI Adjustable-Height Table,427.91,9,-185.7168,,COD,2020,2,February
2823,2020-02-20,Standard Class,Home Office,United States,Gilbert,Arizona,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,838.64,5,3.857,,Online,2020,2,February
2824,2020-02-20,Standard Class,Home Office,United States,Muskogee,Oklahoma,Office Supplies,Art,Newell 351,1038.56,2,1.9024,,COD,2020,2,February
2825,2020-02-20,Standard Class,Home Office,United States,Muskogee,Oklahoma,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,1233.11,3,3.4086,,Online,2020,2,February
2826,2020-02-20,Second Class,Corporate,United States,Louisville,Colorado,Office Supplies,Fasteners,Staples,92.432,3,3.0654,,Online,2020,2,February
2827,2020-02-20,First Class,Corporate,United States,San Diego,California,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",115.23,1,7.3359,,COD,2020,2,February
2828,2020-02-20,Standard Class,Home Office,United States,Gilbert,Arizona,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,131.992,1,4.7988,,COD,2020,2,February
2829,2020-02-21,Standard Class,Consumer,United States,Carrollton,Texas,Technology,Accessories,Microsoft Natural Keyboard Elite,973.904,1,-2.994,,Online,2020,2,February
2830,2020-02-23,Standard Class,Corporate,United States,Seattle,Washington,Office Supplies,Fasteners,Alliance Rubber Bands,619.4,5,0.336,,Online,2020,2,February
2831,2020-02-23,Standard Class,Corporate,United States,Seattle,Washington,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,884.96,5,25.186,,Online,2020,2,February
2832,2020-02-23,Standard Class,Consumer,United States,Los Angeles,California,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",128.44,6,16.848,,Online,2020,2,February
2833,2020-02-24,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,Office Supplies,Paper,Xerox 1988,152.92,5,38.725,,COD,2020,2,February
2834,2020-02-24,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1333.8,5,214.4675,,Online,2020,2,February
2835,2020-02-24,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",132.956,4,-3.7996,,COD,2020,2,February
2836,2020-02-25,Standard Class,Consumer,United States,Greenville,North Carolina,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",230.784,2,-22.1382,,Online,2020,2,February
2837,2020-02-25,Standard Class,Consumer,United States,Greenville,North Carolina,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",245.92,5,5.798,,Online,2020,2,February
2838,2020-02-25,Standard Class,Consumer,United States,Chicago,Illinois,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,529.788,3,-3.0396,,COD,2020,2,February
2839,2020-02-26,Standard Class,Consumer,United States,Costa Mesa,California,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,106.96,2,15.6332,1.0,COD,2020,2,February
2840,2020-02-26,Second Class,Home Office,United States,Los Angeles,California,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,110.92,4,22.1184,1.0,Online,2020,2,February
2841,2020-02-26,Second Class,Home Office,United States,Los Angeles,California,Office Supplies,Paper,Xerox 1908,249.92,4,109.7208,1.0,Online,2020,2,February
2842,2020-02-26,Standard Class,Consumer,United States,Costa Mesa,California,Technology,Phones,Aastra 57i VoIP phone,301.576,2,19.3932,1.0,Online,2020,2,February
2843,2020-02-26,Standard Class,Consumer,United States,Santa Barbara,California,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,380.79,7,99.9012,,Online,2020,2,February
2844,2020-02-26,Second Class,Home Office,United States,Los Angeles,California,Technology,Phones,Toshiba IPT2010-SD IP Telephone,911.536,8,66.7152,1.0,COD,2020,2,February
2845,2020-02-26,Second Class,Home Office,United States,Los Angeles,California,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,940.224,3,89.2224,1.0,Online,2020,2,February
2846,2020-02-26,Second Class,Home Office,United States,Los Angeles,California,Office Supplies,Paper,Xerox 1924,116.12,4,11.3288,1.0,COD,2020,2,February
2847,2020-02-26,Standard Class,Consumer,United States,Costa Mesa,California,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",152.6,4,13.32,1.0,COD,2020,2,February
2848,2020-02-28,Standard Class,Consumer,United States,Middletown,Connecticut,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,919.84,2,4.7232,,Online,2020,2,February
2849,2020-02-28,Standard Class,Consumer,United States,Middletown,Connecticut,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",943.78,1,3.501,,Online,2020,2,February
2850,2020-03-02,Standard Class,Corporate,United States,Newark,Delaware,Office Supplies,Paper,Easy-staple paper,109.04,6,33.3396,,Online,2020,3,March
2851,2020-03-02,Standard Class,Corporate,United States,Los Angeles,California,Office Supplies,Binders,Catalog Binders with Expanding Posts,128.648,2,33.64,1.0,Online,2020,3,March
2852,2020-03-02,Standard Class,Corporate,United States,Los Angeles,California,Technology,Phones,Panasonic KX TS3282B Corded phone,214.776,3,14.7582,,Online,2020,3,March
2853,2020-03-02,Standard Class,Corporate,United States,Newark,Delaware,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",460.96,2,101.6508,,Online,2020,3,March
2854,2020-03-02,Standard Class,Corporate,United States,Los Angeles,California,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,493.94,6,52.7934,,Online,2020,3,March
2855,2020-03-02,Standard Class,Corporate,United States,Dallas,Texas,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,110.222,7,-20.1663,,Online,2020,3,March
2856,2020-03-02,Same Day,Corporate,United States,Waco,Texas,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,118.556,1,-0.9452,,COD,2020,3,March
2857,2020-03-02,Standard Class,Corporate,United States,Dallas,Texas,Office Supplies,Supplies,Staple remover,94.976,4,-1.3952,,COD,2020,3,March
2858,2020-03-02,Standard Class,Consumer,United States,Cuyahoga Falls,Ohio,Office Supplies,Binders,GBC VeloBind Cover Sets,93.528,4,-12.352,,Online,2020,3,March
2859,2020-03-02,Standard Class,Corporate,United States,Newark,Delaware,Office Supplies,Envelopes,Staple envelope,156.96,7,27.2412,,Online,2020,3,March
2860,2020-03-02,Standard Class,Corporate,United States,Newark,Delaware,Office Supplies,Art,Newell 34,134.52,3,15.4752,,COD,2020,3,March
2861,2020-03-03,Standard Class,Consumer,United States,Murray,Kentucky,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,110.8,5,19.656,,COD,2020,3,March
2862,2020-03-03,Standard Class,Consumer,United States,Dearborn Heights,Michigan,Technology,Accessories,Logitech Wireless Marathon Mouse M705,125.98,2,42.9914,,Online,2020,3,March
2863,2020-03-03,Standard Class,Consumer,United States,Los Angeles,California,Furniture,Chairs,Novimex Turbo Task Chair,185.352,3,-17.0352,1.0,Online,2020,3,March
2864,2020-03-03,Standard Class,Consumer,United States,Dearborn Heights,Michigan,Furniture,Chairs,Global Ergonomic Managers Chair,227.98,1,47.0548,,Online,2020,3,March
2865,2020-03-03,Standard Class,Corporate,United States,Los Angeles,California,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",426.672,7,-14.9877,1.0,COD,2020,3,March
2866,2020-03-03,Standard Class,Consumer,United States,Los Angeles,California,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,1099.44,8,440.7648,1.0,COD,2020,3,March
2867,2020-03-03,Standard Class,Consumer,United States,Dallas,Texas,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",100.88,8,9.744,,COD,2020,3,March
2868,2020-03-04,Second Class,Home Office,United States,Houston,Texas,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",117.5,5,-77.625,,COD,2020,3,March
2869,2020-03-04,Standard Class,Consumer,United States,Houston,Texas,Office Supplies,Paper,Xerox 1934,134.568,2,32.4684,,Online,2020,3,March
2870,2020-03-04,Standard Class,Corporate,United States,Los Angeles,California,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",93.25,1,7.015,,Online,2020,3,March
2871,2020-03-04,Second Class,Home Office,United States,Houston,Texas,Office Supplies,Labels,Avery 497,124.464,1,0.8624,,COD,2020,3,March
2872,2020-03-04,Second Class,Home Office,United States,Houston,Texas,Office Supplies,Storage,Crate-A-Files,123.72,1,0.654,,Online,2020,3,March
2873,2020-03-04,Standard Class,Corporate,United States,Los Angeles,California,Office Supplies,Art,American Pencil,122.32,4,2.7028,,Online,2020,3,March
2874,2020-03-05,Same Day,Consumer,United States,Rochester,Minnesota,Office Supplies,Binders,GBC ProClick Punch Binding System,142.96,2,62.7004,,Online,2020,3,March
2875,2020-03-05,Same Day,Consumer,United States,Rochester,Minnesota,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,265.16,4,57.5016,,Online,2020,3,March
2876,2020-03-05,Same Day,Corporate,United States,Southaven,Mississippi,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,271.36,6,112.4928,,Cards,2020,3,March
2877,2020-03-05,Same Day,Corporate,United States,Southaven,Mississippi,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,291.24,2,78.672,,COD,2020,3,March
2878,2020-03-05,Same Day,Corporate,United States,Southaven,Mississippi,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,339.97,3,125.9874,,COD,2020,3,March
2879,2020-03-05,Same Day,Consumer,United States,Rochester,Minnesota,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,112.9,2,2.528,,COD,2020,3,March
2880,2020-03-05,Same Day,Consumer,United States,Milwaukee,Wisconsin,Office Supplies,Labels,Avery 515,114.06,2,11.7782,,Cards,2020,3,March
2881,2020-03-05,Same Day,Consumer,United States,Rochester,Minnesota,Office Supplies,Binders,Avery Hole Reinforcements,148.69,3,9.1581,,COD,2020,3,March
2882,2020-03-05,Same Day,Corporate,United States,Southaven,Mississippi,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,130.68,4,19.6328,,COD,2020,3,March
2883,2020-03-06,Standard Class,Home Office,United States,San Francisco,California,Technology,Phones,Digium D40 VoIP phone,253.384,2,23.2182,,Online,2020,3,March
2884,2020-03-06,Standard Class,Home Office,United States,San Francisco,California,Office Supplies,Paper,Xerox 1893,327.93,7,140.5957,,Online,2020,3,March
2885,2020-03-06,Standard Class,Consumer,United States,Dallas,Texas,Office Supplies,Labels,Avery 511,73.928,2,1.7248,,Online,2020,3,March
2886,2020-03-06,Standard Class,Home Office,United States,San Francisco,California,Office Supplies,Labels,Avery 49,127.52,4,5.6448,,COD,2020,3,March
2887,2020-03-06,Second Class,Consumer,United States,New York City,New York,Office Supplies,Paper,Xerox 1883,132.38,1,12.1348,1.0,Online,2020,3,March
2888,2020-03-06,Standard Class,Home Office,United States,San Francisco,California,Office Supplies,Binders,Economy Binders,112.976,9,5.4288,,Cards,2020,3,March
2889,2020-03-06,Standard Class,Home Office,United States,San Francisco,California,Office Supplies,Art,Fluorescent Highlighters by Dixon,117.88,6,8.1192,,Cards,2020,3,March
2890,2020-03-06,Standard Class,Consumer,United States,Dallas,Texas,Office Supplies,Art,Newell 345,165.488,4,4.7616,,Online,2020,3,March
2891,2020-03-06,Second Class,Consumer,United States,New York City,New York,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",153.97,3,16.5531,1.0,Online,2020,3,March
2892,2020-03-06,Second Class,Corporate,United States,San Francisco,California,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",165.78,2,16.945,,Cards,2020,3,March
2893,2020-03-07,Standard Class,Consumer,United States,New York City,New York,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",106.59,3,42.1314,,COD,2020,3,March
2894,2020-03-07,Standard Class,Consumer,United States,New York City,New York,Office Supplies,Binders,3M Organizer Strips,133.92,6,9.072,,Online,2020,3,March
2895,2020-03-07,Standard Class,Home Office,United States,Clinton,Maryland,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,134.08,3,4.908,,COD,2020,3,March
2896,2020-03-08,Standard Class,Consumer,United States,Anaheim,California,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",196.2,5,64.2,,COD,2020,3,March
2897,2020-03-08,First Class,Corporate,United States,Columbus,Georgia,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,669.84,8,168.4384,,Cards,2020,3,March
2898,2020-03-08,Standard Class,Consumer,United States,Anaheim,California,Office Supplies,Art,Newell 323,77.36,2,0.8736,,Online,2020,3,March
2899,2020-03-08,First Class,Corporate,United States,Columbus,Georgia,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",111.7,2,9.936,,COD,2020,3,March
2900,2020-03-09,Standard Class,Corporate,United States,San Francisco,California,Technology,Accessories,Logitech Wireless Headset h800,234.98,2,69.993,,Cards,2020,3,March
2901,2020-03-09,Standard Class,Consumer,United States,Los Angeles,California,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,521.984,2,59.998,,Online,2020,3,March
2902,2020-03-09,Standard Class,Consumer,United States,Los Angeles,California,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,112.84,5,9.6375,,Online,2020,3,March
2903,2020-03-10,Second Class,Corporate,United States,San Francisco,California,Technology,Accessories,Maxell LTO Ultrium - 800 GB,123.96,4,21.2724,,Online,2020,3,March
2904,2020-03-10,Standard Class,Consumer,United States,Dallas,Texas,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",948.408,4,-173.3472,,Online,2020,3,March
2905,2020-03-10,Standard Class,Home Office,United States,Chester,Pennsylvania,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,81.696,1,0.5022,,COD,2020,3,March
2906,2020-03-10,Standard Class,Corporate,United States,Raleigh,North Carolina,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,112.092,4,-10.0372,,Cards,2020,3,March
2907,2020-03-10,Standard Class,Home Office,United States,Chester,Pennsylvania,Office Supplies,Art,Newell 337,128.248,2,0.5904,,COD,2020,3,March
2908,2020-03-10,Standard Class,Home Office,United States,Chester,Pennsylvania,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,128.91,3,-8.379,,Cards,2020,3,March
2909,2020-03-10,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,Technology,Phones,Nokia Lumia 521 (T-Mobile),136.982,3,-10.7964,,Online,2020,3,March
2910,2020-03-10,Standard Class,Home Office,United States,Chester,Pennsylvania,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,150.872,2,11.5164,,Online,2020,3,March
2911,2020-03-10,Standard Class,Corporate,United States,Raleigh,North Carolina,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,141.784,1,3.6588,,Online,2020,3,March
2912,2020-03-11,Standard Class,Home Office,United States,Cambridge,Massachusetts,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,108.88,4,24.9132,,COD,2020,3,March
2913,2020-03-11,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,Furniture,Tables,KI Adjustable-Height Table,167.764,3,-46.4292,,Online,2020,3,March
2914,2020-03-11,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,Technology,Phones,Nortel Meridian M5316 Digital phone,799.85,5,-181.265,,COD,2020,3,March
2915,2020-03-11,Standard Class,Consumer,United States,Detroit,Michigan,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,924.92,4,421.0824,,Online,2020,3,March
2916,2020-03-11,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",107.294,1,-8.6058,,COD,2020,3,March
2917,2020-03-11,Standard Class,Home Office,United States,Cambridge,Massachusetts,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",132.72,1,11.7568,,Online,2020,3,March
